date,open,high,low,close,volume
2023-01-23,18.072,19.244999999999997,17.817,19.193,516154190
2023-01-24,18.830000000000002,19.494999999999997,18.82,19.265,393909980
2023-01-25,18.913,19.369999999999997,18.580000000000002,19.323,368409560
2023-01-26,19.719,20.166,19.278,19.802,377190080
2023-01-27,19.462,20.628,19.405,20.365000000000002,426785890
2023-01-30,19.956,20.14,19.15,19.162,371411800
2023-01-31,19.169999999999998,19.687,18.95,19.537,374546990
2023-02-01,19.7,21.192,19.611,20.943,509867280
2023-02-02,20.999000000000002,21.949,20.96,21.709,420849560
2023-02-03,20.977,21.744999999999997,20.788999999999998,21.1,315339850
2023-02-06,20.806,21.57,20.786,21.089,355925060
2023-02-07,21.381,22.259,21.15,22.173,516568640
2023-02-08,22.377000000000002,22.878,22.008000000000003,22.205000000000002,420047970
2023-02-09,22.606,23.02,22.119999999999997,22.337,404418850
2023-02-10,21.687,22.078,20.811,21.265,426638900
2023-02-13,21.534,22.048,20.962,21.788,365875370
2023-02-14,21.571,23.049,21.366,22.971,518455330
2023-02-15,22.548,22.855,22.106,22.764,319154460
2023-02-16,22.130000000000003,22.55,21.926,22.002000000000002,300775930
2023-02-17,21.631,21.740000000000002,20.975,21.387999999999998,359234850
2023-02-21,21.003999999999998,21.494,20.618000000000002,20.655,288065990
2023-02-22,20.722,21.104,20.421,20.753999999999998,321188720
2023-02-23,23.44,23.887999999999998,23.025,23.663999999999998,821311640
2023-02-24,23.225,23.474,22.947,23.286,436638020
2023-02-27,23.679,23.880000000000003,23.454,23.500999999999998,335621330
2023-02-28,23.372,23.825,23.206,23.216,310486770
2023-03-01,23.205000000000002,23.256,22.508000000000003,22.698,318001970
2023-03-02,22.48,23.381,22.432,23.314,287034660
2023-03-03,23.32,23.9,23.130000000000003,23.89,295211210
2023-03-06,23.891,24.247999999999998,23.487000000000002,23.554,325715930
2023-03-07,23.6,24.125,23.241,23.288,398384610
2023-03-08,23.487000000000002,24.2,23.423,24.181,403128400
2023-03-09,24.182,24.454,23.381999999999998,23.436,377439270
2023-03-10,23.41,23.627000000000002,22.726,22.965,347514550
2023-03-13,22.750999999999998,23.298,22.297,22.966,294697580
2023-03-14,23.496000000000002,24.219,23.46,24.063,345829070
2023-03-15,23.761000000000003,24.286,23.36,24.228,373823320
2023-03-16,24.017,25.588,23.894,25.541,417624740
2023-03-17,25.982,26.399,25.668,25.725,524466400
2023-03-20,25.615,26.024,25.128999999999998,25.9,309844380
2023-03-21,26.188,26.392000000000003,25.381,26.199,409593610
2023-03-22,26.425,27.589,26.237000000000002,26.468,609638410
2023-03-23,27.110000000000003,27.499000000000002,26.689999999999998,27.191000000000003,407784320
2023-03-24,27.031,27.167,26.355,26.779000000000003,329942970
2023-03-27,26.837,27,26.365,26.531,274184400
2023-03-28,26.447000000000003,26.512999999999998,25.85,26.410000000000004,265431140
2023-03-29,26.825,27.077999999999996,26.597,26.983999999999998,276807280
2023-03-30,27.232999999999997,27.499000000000002,27.101999999999997,27.383,260111430
2023-03-31,27.139,27.835,27.105,27.776999999999997,306824880
2023-04-03,27.500999999999998,28,27.336000000000002,27.964999999999996,286964260
2023-04-04,27.96,28,27.307,27.452999999999996,267517650
2023-04-05,26.831,26.998,26.395,26.881,364726850
2023-04-06,26.581,27.080000000000002,26.427,27.037,276750270
2023-04-10,26.823,27.621,26.669,27.579,278027330
2023-04-11,27.727999999999998,27.79,27.125999999999998,27.169,222523540
2023-04-12,27.369999999999997,27.468,26.447000000000003,26.494999999999997,332632030
2023-04-13,26.73,26.887,26.329,26.463,251414480
2023-04-14,26.506999999999998,26.883,26.22,26.758,295751150
2023-04-17,26.574,27.006,26.433,27.002,234630930
2023-04-18,27.534,28.110000000000003,27.357,27.667,463571590
2023-04-19,27.369,28,27.232,27.931,271865440
2023-04-20,27.671,28.03,27,27.104000000000003,310727340
2023-04-21,26.95,27.183,26.722,27.119,250439190
2023-04-24,27.01,27.366000000000003,26.671,27.042,234010370
2023-04-25,27.077999999999996,27.247000000000003,26.225,26.241000000000003,273007960
2023-04-26,26.987000000000002,27.330000000000002,26.705000000000002,26.956,304106800
2023-04-27,27.365,27.494999999999997,26.625,27.226,271661550
2023-04-28,27.225,27.758,27.070999999999998,27.749000000000002,205061160
2023-05-01,27.839999999999996,29.058999999999997,27.78,28.910000000000004,442788990
2023-05-02,28.68,28.836000000000002,28.083,28.21,294075710
2023-05-03,27.839999999999996,28.367,27.472,27.802,286455510
2023-05-04,27.645999999999997,27.858999999999998,27.24,27.562,231599280
2023-05-05,27.826,28.755000000000003,27.731,28.68,246927990
2023-05-08,28.522000000000002,29.22,28.35,29.151,263280490
2023-05-09,28.899,28.973000000000003,28.45,28.570999999999998,216547570
2023-05-10,29.008999999999997,29.113,28.461000000000002,28.885,263778480
2023-05-11,28.907,28.95,28.246,28.577999999999996,232357380
2023-05-12,28.529000000000003,28.78,28.046,28.339999999999996,195365140
2023-05-15,28.512999999999998,28.969,28.151999999999997,28.952999999999996,211567350
2023-05-16,28.841,29.869999999999997,28.832,29.213,342816880
2023-05-17,29.588,30.199,29.43,30.177999999999997,308266090
2023-05-18,30.410000000000004,31.827999999999996,30.32,31.677999999999997,561984250
2023-05-19,31.519,31.580000000000002,30.916000000000004,31.264,342385970
2023-05-22,30.907999999999998,31.52,30.68,31.176,270739820
2023-05-23,31.012,31.288,30.631,30.688,251661450
2023-05-24,30.208999999999996,30.607,29.806,30.538,365874680
2023-05-25,38.536,39.480000000000004,36.635000000000005,37.980000000000004,1019104590
2023-05-26,37.899,39.17,37.55,38.946,503171900
2023-05-30,40.611000000000004,41.938,39.949,40.111000000000004,641889030
2023-05-31,39.506,40.295,37.822,37.833999999999996,564593160
2023-06-01,38.489,40.05,38.339999999999996,39.769999999999996,427076270
2023-06-02,40.096,40.5,39.058,39.327,340668390
2023-06-05,38.903,39.566,38.707,39.171,279144600
2023-06-06,38.83,39.160000000000004,38.148,38.654,281738730
2023-06-07,38.928,39.499,37.356,37.475,364941650
2023-06-08,37.719,38.864,37.505,38.510000000000005,296883500
2023-06-09,39.047000000000004,39.711,38.567,38.769999999999996,300193500
2023-06-12,39.2,39.53,38.618,39.482,265912680
2023-06-13,40.17,41.101,39.739999999999995,41.022000000000006,435364870
2023-06-14,40.81,43,40.552,42.997,526088400
2023-06-15,42.602999999999994,43.289,42.147000000000006,42.653,399232660
2023-06-16,43.432,43.721,42.660000000000004,42.692,415881100
2023-06-20,42.998000000000005,43.989999999999995,42.677,43.808,298922880
2023-06-21,43.501,43.614999999999995,42.08,43.045,394900200
2023-06-22,42.253,43.426,42.233,43.025,289931170
2023-06-23,42.464999999999996,42.809,42.015,42.208999999999996,250692010
2023-06-26,42.461,42.763999999999996,40.1,40.632,428744650
2023-06-27,40.793,41.94,40.448,41.876,321722580
2023-06-28,40.660000000000004,41.845,40.518,41.117000000000004,412700670
2023-06-29,41.558,41.6,40.6,40.822,274378660
2023-06-30,41.669,42.55,41.501,42.302,339540540
2023-07-03,42.509,42.898,42.202,42.413,139073370
2023-07-05,42.128,43.177,42.081,42.317,233032470
2023-07-06,41.869,42.179,41.346,42.102999999999994,203691420
2023-07-07,42.322,43.214,42.18,42.503,249267300
2023-07-10,42.657,42.811,41.649,42.18,242853820
2023-07-11,42.489,42.757999999999996,42.067,42.405,201128020
2023-07-12,43.042,43.935,42.777,43.902,326057660
2023-07-13,44.513999999999996,46.155,44.492000000000004,45.977,324623810
2023-07-14,46.58,48.039,45.06,45.469,563140360
2023-07-17,46.289,46.495999999999995,45.262,46.461,374097490
