date,open,high,low,close,volume
2022-11-22,145.26,146.46,144.93,146.39,1712504
2022-11-23,146.18,147.24,146.07,147.0,1863654
2022-11-25,147.0,147.5,147.0,147.5,694050
2022-11-28,146.28,146.74,144.58,144.87,1407220
2022-11-29,145.14,145.79,144.63,145.33,1616118
2022-11-30,145.5,148.89,144.32,148.82,3703787
2022-12-01,149.62,150.2,148.34,149.03,3139429
2022-12-02,147.17,149.36,147.17,148.94,1927417
2022-12-05,147.88,147.97,145.62,146.06,1969089
2022-12-06,146.1,146.27,143.46,144.46,2191521
2022-12-07,144.06,145.27,143.91,144.22,1740286
2022-12-08,145.07,145.87,144.51,145.15,1601803
2022-12-09,144.66,145.41,143.97,144.03,1387299
2022-12-12,144.27,146.14,143.87,146.15,1182748
2022-12-13,150.08,150.08,146.12,147.17,3185762
2022-12-14,147.1,148.36,145.23,146.3,2404447
2022-12-15,144.46,144.72,142.55,143.09,2871611
2022-12-16,141.83,142.24,140.43,141.36,2405593
2022-12-19,140.86,141.15,138.96,139.63,3803744
2022-12-20,139.46,140.36,139.01,139.77,1739110
2022-12-21,140.94,142.27,140.78,141.93,2504221
2022-12-22,140.83,140.89,138.01,140.39,2991250
2022-12-23,140.28,141.34,139.57,141.29,1910191
2022-12-27,141.42,141.85,140.56,141.38,1571526
2022-12-28,141.48,141.91,139.32,139.35,1918652
2022-12-29,140.28,142.22,140.14,141.83,1959457
2022-12-30,140.94,141.34,139.96,141.25,2396007
2023-01-03,142.08,142.84,140.0,141.12,3452223
2023-01-04,142.08,143.92,141.85,143.32,1967551
2023-01-05,142.39,142.53,141.4,141.83,1857542
2023-01-06,143.32,145.64,142.31,145.23,2357605
2023-01-09,145.97,147.15,145.22,145.29,2376815
2023-01-10,145.1,146.41,144.65,146.38,1741010
2023-01-11,146.97,148.18,146.8,148.16,3510693
2023-01-12,148.61,149.24,147.22,148.72,2415115
2023-01-13,147.53,149.27,147.31,149.07,1771498
2023-01-17,148.97,149.66,148.55,148.74,1842561
2023-01-18,149.33,149.68,146.37,146.45,2100137
2023-01-19,145.55,145.82,144.37,144.94,2308237
2023-01-20,145.44,147.54,144.56,147.46,2262495
2023-01-23,147.79,149.95,147.5,149.33,2092680
2023-01-24,148.9,149.37,148.03,148.98,2016312
2023-01-25,147.73,149.35,146.94,149.32,2655182
2023-01-26,150.15,150.61,148.99,150.52,3347799
2023-01-27,150.21,151.54,149.98,150.8,2557913
2023-01-30,149.73,150.86,149.1,149.2,2172147
2023-01-31,149.58,151.73,149.24,151.73,2688876
2023-02-01,150.94,154.29,150.23,153.28,3186833
2023-02-02,154.35,155.72,153.7,154.96,3875359
2023-02-03,153.38,154.28,152.63,153.06,3530643
2023-02-06,152.07,152.46,151.47,151.98,1518276
2023-02-07,151.64,153.85,150.77,153.4,3619845
2023-02-08,152.59,153.14,151.6,151.89,2430060
2023-02-09,153.09,153.36,150.06,150.5,1818773
2023-02-10,150.09,151.1,149.81,150.96,2006987
2023-02-13,151.14,152.67,150.85,152.65,1366788
2023-02-14,152.26,153.46,151.02,152.36,2563919
2023-02-15,151.6,153.1,151.3,153.08,1512404
2023-02-16,151.29,152.74,150.93,151.35,1808076
2023-02-17,150.71,151.15,149.81,151.03,1405522
2023-02-21,149.71,149.8,147.52,147.75,2137558
2023-02-22,147.85,148.52,146.99,147.57,2486105
2023-02-23,148.47,148.81,146.56,148.12,2130292
2023-02-24,146.37,147.16,145.67,146.85,2492755
2023-02-27,148.1,148.67,146.68,147.03,1867218
2023-02-28,147.08,147.76,146.6,146.6,2240323
2023-03-01,146.35,146.89,145.74,146.33,2389513
2023-03-02,145.77,147.79,145.3,147.48,2811764
2023-03-03,148.18,149.72,147.61,149.55,2238132
2023-03-06,149.72,150.21,148.6,148.83,2056616
2023-03-07,148.87,149.02,146.21,146.43,2308335
2023-03-08,146.49,147.17,145.88,146.74,2492462
2023-03-09,146.85,147.29,143.18,143.5,3022945
2023-03-10,143.13,143.52,139.65,140.47,5583864
2023-03-13,138.01,140.7,137.02,138.75,6552899
2023-03-14,141.22,141.95,139.11,140.7,3076701
2023-03-15,138.11,138.68,136.67,138.73,5484971
2023-03-16,137.52,140.69,137.14,140.4,5129314
2023-03-17,139.96,139.96,137.58,138.03,3789264
2023-03-20,137.89,139.67,137.89,139.12,2690833
2023-03-21,140.7,141.26,140.13,140.98,1824176
2023-03-22,140.99,141.49,137.68,137.81,4171340
2023-03-23,138.52,139.89,136.37,137.35,6424198
2023-03-24,136.61,138.62,135.79,138.52,5265753
2023-03-27,139.71,140.15,138.86,139.44,2569951
2023-03-28,139.23,140.13,139.1,139.72,1341206
2023-03-29,141.0,141.93,140.83,141.82,2047085
2023-03-30,142.94,143.18,141.93,142.52,2273533
2023-03-31,143.15,144.68,143.08,144.62,2264300
2023-04-03,144.72,145.29,144.06,144.74,2381471
2023-04-04,145.03,145.1,142.65,143.29,2464373
2023-04-05,142.85,143.41,142.37,142.99,2834031
2023-04-06,142.83,143.28,142.37,143.09,1739964
2023-04-10,142.49,144.0,142.36,143.96,2328658
2023-04-11,144.39,145.44,144.32,144.9,1828303
2023-04-12,145.81,145.87,143.98,144.2,2547329
2023-04-13,144.45,145.57,143.86,145.31,2575172
2023-04-14,145.28,145.99,143.91,144.65,1987420
2023-04-17,144.71,145.64,144.44,145.63,2036702
2023-04-18,146.04,146.21,145.11,145.64,1305443
2023-04-19,145.0,145.85,144.87,145.68,1449386
2023-04-20,144.72,145.4,144.39,144.88,2604342
2023-04-21,145.13,145.13,144.13,144.92,1770626
2023-04-24,144.86,145.3,144.59,145.19,1186645
2023-04-25,144.4,144.43,142.64,142.72,2039515
2023-04-26,142.4,142.48,140.94,141.23,4629562
2023-04-27,141.82,143.58,141.43,143.55,5319428
2023-04-28,143.26,145.19,143.23,145.14,2479254
2023-05-01,145.03,145.83,144.86,145.01,2450731
2023-05-02,144.53,144.53,141.45,142.84,3733403
2023-05-03,143.1,144.25,141.89,142.01,4937883
2023-05-04,141.69,141.91,140.16,140.66,4440290
2023-05-05,141.9,143.43,141.9,143.03,3841418
2023-05-08,143.42,143.44,142.3,142.77,1900343
2023-05-09,142.12,142.58,141.76,142.24,1864025
2023-05-10,143.26,143.43,140.92,142.22,3255087
2023-05-11,141.61,141.75,140.77,141.51,3177644
2023-05-12,142.04,142.18,140.6,141.52,2917374
2023-05-15,141.73,142.54,141.26,142.32,1899406
2023-05-16,141.86,141.86,140.29,140.31,3657577
2023-05-17,141.06,142.4,140.42,142.09,5638759
2023-05-18,141.87,143.39,141.61,143.24,3154232
